,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,jlr,yylr,yysr,Momentum_1M,Momentum_12M,MACrossover,Momentum_24M,CurrentRatio,AssetTurnover,LTD2Equity_LR,PD,BZC
428,428,600153.0,4.011891253,0.716624058,0.225334912,-0.053845118,0.781674257,0.790396554,1.143625171,3.290644661,0.031680627,0.000644259,-0.143412902,-0.006369504,-0.493213227,0.028971357,0.015911771,-0.055599436,-0.025640064,-0.845415627,-1.436516271,1.0120159,-0.271440114,1.267562898,1.066987741,-2.652900748,-0.026995407
429,429,600157.0,-0.628784995,-0.560172302,-0.644114319,-0.020633964,-0.078380026,-0.087059816,0.424334461,-0.577517531,-0.020228664,-0.094836689,-0.316590207,-0.634203951,-0.74711214,0.043522366,0.033668094,-0.05345423,-0.327538062,-0.182772041,0.133426419,-0.851603113,-0.59328752,-1.00152759,1.604805373,0.102229211,-0.279428983
430,430,600158.0,-0.591254762,-0.487964474,-0.552566278,-0.095300589,-0.176869775,-0.168681774,-1.046640171,-0.664025593,0.076175562,-0.177571672,0.871401576,-0.747556249,-0.856751929,0.078915449,-0.084075889,-0.044381497,-0.869769566,0.290894312,0.01382409,-0.450625487,-0.060694024,-0.63340896,-0.431457922,-1.271073535,0.903511321
431,431,600160.0,-0.147878376,-0.510639082,-0.517850027,-0.047647262,-0.005572308,-0.004772941,-0.25501778,0.098687104,-0.040946119,-0.077665555,-0.032971604,-0.707224351,-0.649250062,0.160238156,-0.161982339,-0.056123684,0.215736839,-0.016834037,-0.749632673,0.968482803,-0.234438811,1.215946631,-0.616711154,0.277529552,1.797607611
432,432,600161.0,-0.383575197,-0.467584321,-0.134685474,-0.102609382,0.108108446,0.114989023,-1.094038202,-0.657120364,-0.0110017,-0.031747766,-0.123196392,0.070621009,-0.162188147,0.073969666,-0.223671286,-0.056978832,-1.231392472,2.063642618,0.825224734,0.582320388,-0.296982594,-0.584711069,0.882706607,0.647679589,0.181455772
433,433,600166.0,-0.159938378,-0.523056129,-0.700431794,-0.481497191,-0.266379206,-0.27576551,1.802533217,1.92412723,-0.086031597,-0.027882408,-0.017979717,-0.685945287,-0.763636626,0.153709268,-0.038605752,-0.057535477,-0.081729465,-1.616520119,-1.479543527,-0.859332278,-0.544622089,0.419391231,-0.308102875,0.534469535,-1.034905588
434,434,600169.0,-0.503653531,-0.925260479,-1.216546732,-0.408350795,-0.446824847,-0.448353072,0.077015431,-0.16848745,-3.793872272,-10.23559193,-1.275464912,-2.969483915,-1.60138883,0.002024056,-0.370917122,-0.054506174,0.405671918,-0.5995802,-0.241557451,-0.798026531,-0.461297734,-0.845824106,0.480794821,-1.606790399,-0.414005974
435,435,600170.0,1.091816115,-0.225316935,-0.211832699,-0.777006295,0.243358748,0.24047949,0.977308049,3.055132042,0.002018869,-0.01279792,-0.228166606,0.07581555,-0.57740602,0.025139699,0.006297877,-0.055332154,-0.374445641,-1.288487488,-0.809638424,0.232455738,-0.403892972,0.732605703,0.968073798,-0.239102676,-0.894344483
436,436,600171.0,-0.641233699,-0.490258929,-0.479276414,-0.096236115,-0.158825211,-0.150766056,-0.89743668,-0.709817158,0.11169165,0.000289239,-0.222903155,-0.552872286,-0.347704952,0.044604017,-0.309080035,-0.057352466,-0.97241208,1.094210357,0.616230364,0.192811718,3.987575273,-0.707667309,-0.609029792,-0.038519487,1.37647562
437,437,600175.0,-0.566163004,-0.641692916,-0.546137343,-0.167745342,-0.444516822,-0.441976961,0.404052101,-0.366263938,-0.152196132,-0.138116991,-0.011163229,-0.788964159,-0.804680167,0.014476971,-0.020352193,-0.053979716,0.592120817,0.260239039,-0.08094768,-1.286823431,-0.015153396,-0.570231461,-0.378316074,0.238805183,0.771629382
438,438,600176.0,-0.408083902,0.09739132,0.227649329,0.270606804,0.362410908,0.359385189,-0.223661362,-0.389244029,0.086397884,0.046683128,-0.110150868,0.585233022,0.31634385,0.025915877,0.003171982,-0.056065036,-0.300003145,-1.374016996,-2.713774394,2.170327935,-0.471473531,-0.525146699,-0.003132507,-0.144038294,-0.238196295
439,439,600177.0,-0.13680036,1.791238501,1.61398497,-0.240599387,-0.162937693,-0.160879295,0.491254648,-0.348616016,0.046338191,-0.016740635,-0.247687625,1.825262639,0.892238263,0.04498131,0.043802104,-0.054837015,-0.622160335,0.807111633,0.465277658,1.306093344,-0.38638063,-0.739400441,0.555585229,-1.337430056,-1.003285492
440,440,600180.0,0.64667011,0.044888806,-0.255035145,-1.11063806,-0.558029719,-0.55076228,-0.578916096,0.503320983,0.083416275,0.030083514,1.758370596,-0.020283452,-0.362373556,-0.553916318,-1.709915577,-0.055946435,-1.332065295,0.622829969,0.13037547,-0.323666348,-0.194953594,0.85365961,0.15857717,1.263498045,1.048088767
441,441,600183.0,-0.152409827,-0.011932681,-0.006106765,0.012226368,0.105926312,0.106165043,-0.649105797,-0.109333375,0.037335177,0.018101527,-0.093783192,0.436761919,0.422307565,0.023713934,-0.000443703,-0.056724428,3.548587863,1.58513911,1.13785219,1.167549581,-0.264341523,0.76977928,-0.409542482,-1.391351456,-0.410079421
442,442,600184.0,-0.249912739,-0.498491971,-0.546137343,-0.776889354,-0.038807878,-0.031466633,-0.825937118,-0.440700337,-0.056980084,-0.090829821,-1.020587651,-0.771358377,-0.781909924,-0.029596206,-0.209619311,-0.036726185,-0.032961496,0.604144116,0.035954496,-0.020900145,-0.101861679,0.167961589,-0.621811687,0.387798114,0.988922706
443,443,600187.0,-0.688767903,-0.705532734,-0.600397558,-0.000812518,-0.142081534,-0.13611762,-0.605219535,-0.728886302,2.655873432,0.02981345,-0.821660292,-0.685889631,-0.69732454,0.048422197,0.042306525,-0.05250944,7.135414238,-0.617555819,0.355995066,-0.709847607,-0.533932821,-1.08311253,-0.193025568,1.269355057,0.107116348
444,444,600188.0,0.708749965,-0.377965633,-0.521450231,-0.128979506,0.079488928,0.065607897,2.101356481,0.436358863,-0.115029782,-0.026152776,-0.288124023,-0.55992202,-0.705283418,0.011756644,-0.042998781,-0.054204957,-1.013839714,1.383124588,0.99524807,-0.020830957,-0.561484991,-0.119750125,1.231880591,1.544611668,0.744823445
445,445,600195.0,0.212336168,0.223991213,0.184446882,-0.382916197,0.243023036,0.248193627,-0.3229106,-0.191417179,-0.013024597,-0.034339412,-0.508937409,-0.038056202,0.151491576,0.01264414,-0.009075873,-0.056021571,1.343382855,1.180793275,0.767391743,0.29177898,0.419652835,0.295244581,-0.074219402,0.38088556,0.290822594
446,446,600196.0,-0.113611197,0.945799557,0.662502523,0.113438528,0.134126189,0.135955899,-0.137749023,-0.409065201,0.002475174,-0.009941815,0.050747303,0.664431215,0.725494417,0.024508867,0.00475076,-0.056089102,0.98969747,0.054715453,0.568495924,-0.377193595,-0.531967524,-0.488222218,-0.00521387,0.485723316,-1.622449404
447,447,600198.0,0.435031919,-0.685557484,-1.761720458,-0.192127474,0.119732502,0.122428602,-0.690587238,0.054080502,-0.020463121,-0.063045333,0.601096903,-2.626032017,-1.83169663,0.012383986,-0.134178156,-0.050963232,-1.233467384,0.643618357,1.12521565,-0.741989596,-0.334451613,0.420519327,0.774050812,-0.03522405,1.511193094
448,448,600200.0,-0.252040373,-0.533718593,-0.589854104,0.30937264,0.200261615,0.208601688,-1.085935677,-0.407791331,-0.086603882,-0.098876692,-0.006990281,-0.785198117,-0.731051624,0.055079005,0.021695822,-0.056816201,-0.254492924,1.366160408,-0.651499753,0.548263651,-0.279096719,0.486185341,-0.401706061,0.421262966,1.302330775
449,449,600201.0,-0.482131696,0.615938003,0.688218264,0.003397346,0.224097225,0.232494969,-1.066217359,-0.661571924,0.012443074,-0.009640235,-0.050144496,1.657831462,3.055375628,0.027908097,0.024458487,-0.055306008,0.455242465,-1.073787882,0.213227471,1.089896549,0.887475846,-0.100714375,-0.604890921,-0.825380582,-0.54657098
450,450,600208.0,-0.587429113,-0.441805451,-0.492134285,0.040935305,0.008611558,0.012877981,0.44850113,-0.529477258,-0.123268612,-0.102143748,-0.523394172,-0.579364443,-0.772023784,0.047984311,0.082424077,-0.038015041,0.219021148,-0.398960642,0.620630547,-0.530530236,-0.075247994,-1.002275388,1.739527406,0.852985663,-0.734131682
451,451,600216.0,-0.170198073,-0.287942042,-0.057538248,-0.075888436,-0.112748626,-0.112668663,0.17151632,-0.152526738,0.056976888,0.029231715,0.152096574,-0.295649763,-0.020926986,0.013105431,-0.03597584,-0.057570554,-0.613479944,2.067296942,0.540555045,-0.114145112,0.128351927,0.125989168,-0.616770792,0.372097468,-0.51430648
452,452,600219.0,-0.526515365,-0.507129916,-0.36612715,-0.087699445,-0.167427852,-0.175114131,2.425514068,0.139747699,-0.029294595,-0.050191242,-0.376513862,-0.642107074,-0.560917224,0.023093498,-0.003338596,-0.056949317,-8.521770541,0.581637747,0.429896802,-0.513363449,-0.205927693,-0.390893598,-0.492576341,0.152900314,-0.527620906
453,453,600220.0,-0.59437461,-0.477436978,-0.481333673,-0.094014242,-0.12311376,-0.123387633,-0.59529894,-0.369061535,0.266227404,0.234484973,-0.117706738,0.011310486,0.001593426,0.063480925,0.149533845,-0.057408701,0.04893721,-0.37250472,0.378269212,-0.293180668,-0.314378709,-0.103851928,-0.089282446,-1.074182126,0.012901557
454,454,600221.0,-0.487010934,-0.356910641,-0.294123073,0.274231965,0.136602071,0.131678643,1.039385705,-0.213861615,0.002834937,-0.022479626,0.002280684,0.040381362,-0.34552786,-0.015288507,-0.278744463,-0.056488914,-0.62409933,-0.241872971,0.276979507,0.531249207,-0.538625057,-0.596508967,1.590288015,1.575567385,-1.828339015
455,455,600236.0,-0.508174753,0.239377554,0.199876327,0.204535319,0.446423041,0.453222184,-0.383648054,-0.459697422,0.020444951,-0.027465976,-0.300433541,1.876317552,0.927214498,0.004017072,-0.144709691,-0.052335327,-0.649349863,0.381326151,0.925637681,1.384463063,-0.63841643,-0.544484151,1.894681386,0.480334051,-1.044654591
456,456,600240.0,-0.387411075,0.122630318,0.036838524,-0.256269438,0.176929574,0.180383458,-0.501246742,-0.4185792,-0.043903035,-0.061445501,-0.296658982,0.479301496,-0.226537281,0.075754821,0.090025257,-0.014530814,-1.337430299,0.55398619,0.181530335,0.748155439,-0.438424825,-0.652752953,0.932903833,0.035915541,0.282125399
457,457,600251.0,-0.53761384,-0.55706804,-0.571081612,0.070404357,-0.25311855,-0.248742338,-0.411262451,-0.434446863,-0.1335373,-0.141384296,-0.565361663,-0.734087547,-0.730016613,0.076882507,-0.860911648,-0.047217499,-0.043029071,-0.471866209,0.110990363,-0.973474593,-0.344963359,-0.366296978,-0.441825973,-1.438900825,0.079673617
458,458,600252.0,-0.685954925,-0.533583625,-0.371270298,-0.015079282,-0.094536206,-0.087482548,-0.385520481,-0.67840756,-0.073322455,-0.09733902,-0.763807917,0.193397688,0.809794281,0.025229734,-0.031896673,-0.050600616,-0.137191553,-2.235994947,-0.44570494,-0.759317634,1.949843108,-0.86091429,-0.573989539,0.720332662,-0.099750639
459,459,600256.0,-0.641888356,-0.627116382,-0.602454817,-0.04215105,-0.167805529,-0.170532274,0.391884216,-0.620418384,-0.163335135,-0.139008776,-0.852407079,-0.717910264,-0.810426263,0.030317784,0.014609196,-0.05592925,-0.584466266,-0.861941662,-0.159438678,-1.903355085,-0.720095087,-1.060039972,1.46287908,-2.236276434,-1.315495491
460,460,600259.0,0.585019874,-2.356190185,-1.651914241,-0.438696902,-0.143927955,-0.136045652,-1.315303429,-0.379036107,-0.154833346,-0.216173308,-0.351450858,-4.727631859,-1.967711355,0.012828612,-0.005140515,-0.052498821,-0.677911173,0.674038638,1.613346893,-0.602898358,-0.428872418,0.777326543,1.414854164,1.130832078,1.643003666
461,461,600260.0,0.129337991,-0.336800423,-0.288979924,-0.546691622,0.033286451,0.041582079,-0.434721631,0.009710635,0.013774159,0.002318085,2.530737187,-0.31060262,-0.487324371,0.09862059,0.058334703,-0.054175919,-1.023518581,2.377389254,1.894109821,1.814177345,-0.255189987,0.039961014,0.268266191,-0.543276936,1.188072528
462,462,600267.0,0.236169759,-0.607681004,-0.685002348,-0.050103016,-0.027141857,-0.044143713,0.405109855,0.006365414,0.006146231,-0.036028186,-0.156914209,-0.778259695,-0.685975109,0.020959612,0.01908451,-0.056670505,0.991817695,0.403527054,0.477264908,-1.06588378,-0.436406557,-0.245676151,0.509082571,-1.373683136,-0.537146519
463,463,600270.0,-0.208290902,0.91151771,0.694390043,-0.201248847,-0.244893585,-0.24012638,-0.095199161,-0.332847531,-0.002179158,-0.027374293,-0.123569459,0.426020351,1.170870371,0.025526279,0.010063167,-0.056514766,-0.249357777,-0.112201568,-0.04674071,0.195146881,0.162450601,-0.073810706,-0.64555801,-0.619734418,-0.088746348
464,464,600271.0,0.614694229,0.386762504,0.276766395,-0.095476,0.296107625,0.304188214,-0.722981224,0.149606861,-0.012438652,-0.054281446,0.060180324,0.562822289,1.294393584,0.023001208,-0.002210383,-0.055088419,-0.630721821,-1.416303593,-3.48680064,1.0134563,0.71938423,2.439951838,-0.268096275,1.133459621,-0.627356922
465,465,600276.0,-0.271066329,0.790181565,0.869771402,0.196466412,0.243190892,0.250616871,-1.09624604,-0.615769062,0.023352086,-0.00211842,0.104835247,1.48949124,3.038708381,0.022497759,-0.002049787,-0.056260952,-0.742222095,0.282914254,-0.168257276,1.15633727,3.102918823,0.602397422,-0.641949917,2.799054311,-2.235650666
466,466,600280.0,-0.151908606,-0.578123033,-0.376413447,-0.191016538,-0.588243873,-0.581348013,-0.760170452,0.29773799,-0.056152195,-0.096241074,-0.391477051,-0.005924258,-0.680800053,-0.06821177,-0.111256409,-0.056021059,0.346577941,-1.429132134,-0.166084647,-0.62922786,-0.450036655,-0.363667974,1.255230323,-0.71153068,0.073857713
467,467,600282.0,-0.166975936,-1.394678845,-0.480305044,0.210031531,0.050575661,0.047319338,0.582769925,1.778568503,0.394113746,0.364023675,-0.37991873,-0.409447308,-0.703962887,0.125944251,0.108828561,-0.057623706,0.090862346,-0.578485594,-0.142523139,-0.63049224,-0.754777455,0.197491619,0.258360335,-0.177702653,-0.93850957
468,468,600284.0,-0.292015339,0.135182333,-0.039794386,-0.491787971,-0.227268662,-0.219772391,0.934313148,-0.249315728,0.008080599,-0.034995888,-0.642090208,-0.300584577,-0.365050309,0.409054135,-0.340966064,-0.029238754,-0.345624907,-0.051628273,0.069814411,-0.539013554,-0.374399616,-0.703093256,-0.269357617,-0.437706868,-0.498079335
469,469,600289.0,-0.494314446,-0.340174621,-0.489819868,-0.30123313,-0.123743221,-0.118719214,-0.670720116,-0.533872941,0.039687889,0.050815686,-0.159464906,-0.665668026,-0.63668717,0.042978819,-0.027640289,-0.052836257,-0.022359801,0.100095964,0.396207889,-0.094803099,0.054868182,-0.30839577,,-0.657904117,0.926622179
470,470,600292.0,-0.267874878,-0.405769021,-0.391842892,-0.082086292,-0.163021621,-0.156976984,0.048598067,-0.268963205,-0.102821078,-0.118008783,-0.352186863,-0.607823105,-0.561345504,0.021798407,-0.056809612,-0.056161801,1.11791136,-0.431513268,-0.29267313,-1.26915521,-0.381184616,-0.309428671,-0.529155252,-1.447567526,-0.066873548
471,471,600298.0,-0.152655323,0.050692426,0.11990037,0.035672974,0.147764523,0.147403136,-0.693478717,-0.260935013,0.085906116,0.065838637,0.027487175,0.717638153,0.712967215,0.022657927,-0.002803199,-0.05637718,-0.632636363,-0.859099316,-2.490427137,1.98684592,-0.534103513,0.353293775,-0.447342479,0.373082055,-0.08946779
472,472,600300.0,-0.477784368,-0.539117309,-0.42784493,-0.121495302,-0.214427647,-0.214992241,-0.362115961,-0.157339586,-0.026596961,-0.051007539,-0.236196828,-0.280010486,-0.492570806,0.006331384,-0.018011666,-0.05746435,0.579317344,0.20541433,0.627548092,-0.229045869,-0.457594809,-0.220680928,-0.352637482,-1.010671772,-0.012672324
473,473,600309.0,0.321356944,0.619042265,1.022522908,0.74140999,0.930688785,0.919244412,-0.307868307,-0.105054638,0.003554858,-0.007895654,0.170255309,1.274975263,0.33643734,0.022282076,-0.003856025,-0.056284439,-0.404553015,0.619903664,1.196604902,-0.505960565,-0.677225369,-0.249192759,0.690199914,0.36037069,-1.048937842
474,474,600312.0,-0.130949367,0.651434561,0.610299567,-0.118688726,-0.001627683,0.004768421,-0.456019078,-0.25540756,0.112093182,0.06203083,0.346930326,0.762199891,0.741412173,0.130566423,-0.012403024,-0.046978532,-0.07621078,-0.316163371,0.673764758,-0.13495328,-0.220631353,-0.031050083,-0.520600194,-2.537441864,-0.536303803
475,475,600315.0,0.148640131,3.283848538,0.816796974,-0.152484583,-0.107922755,-0.103392707,-0.47436714,-0.309805034,-0.057324217,-0.081231575,-0.317218174,0.33580231,0.759114431,0.033102969,0.025802318,-0.054557167,0.016515104,-0.245621248,-0.128641412,-1.184845256,0.658538122,0.32583343,-0.551722236,0.501625936,-1.79475914
476,476,600316.0,-0.288731827,-0.483375566,-0.697088747,-0.627965395,0.071557712,0.073194171,-0.266774333,-0.472625425,-0.417475813,-0.143013402,0.033385345,-0.829815511,-0.847044239,0.187905825,0.013501196,-0.042817218,-4.65089e-05,0.230176757,0.321199431,-1.298784552,-0.156323499,-0.645756079,-0.061523982,-0.472217489,0.436704395
477,477,600317.0,-0.659124235,-0.520626707,-0.484419562,-0.098574929,-0.130667298,-0.122819279,0.05313777,-0.564574381,-0.04686665,-0.067667569,-0.41367031,-0.427015986,-0.342565587,0.023807307,0.011423327,-0.056519949,-0.621879878,-0.529959632,0.155649136,-1.383307822,0.051303662,-0.751093599,-0.076522916,-0.767979985,-1.010155428
478,478,600320.0,-0.139193948,-0.53776763,-0.494705859,-0.10909959,-0.204146442,-0.207553874,1.243394633,1.025866299,0.031190566,0.023531713,-0.035309602,-0.693366059,-0.772344995,0.016603146,-0.349132749,-0.056259039,-0.468167255,-0.337392371,0.306598537,-0.558763534,-0.572359392,-0.32579632,-0.230545267,-0.730738697,-0.883067977
479,479,600325.0,0.254244417,0.330210953,0.173903428,3.928452864,2.730487182,2.540874809,3.113081992,-0.519315245,0.03728198,0.027817614,1.85708139,-0.307207616,-0.73747583,0.014996293,0.097192451,-0.026958209,0.842324037,0.430071812,0.185755704,1.00429707,0.408478565,-1.032487087,5.873585407,0.561673715,0.155836143
480,480,600329.0,0.210812046,0.223451342,0.251050654,-0.012857409,-0.05387299,-0.046610727,-0.207066777,0.293935406,0.002714096,-0.025236699,-0.296665735,0.37086546,0.598616341,0.069403852,-0.320740757,-0.056400925,-0.380793846,0.051410318,0.285779284,-0.449005636,0.048225546,1.328328948,-0.607711794,-0.832941142,-0.512007157
481,481,600332.0,0.511647194,0.522945118,0.816796974,0.654581533,0.407983923,0.416334011,-0.675047879,0.041420268,-0.011599204,-0.017976104,-0.177988267,0.906459706,0.977573138,0.025881948,0.003951684,-0.055164662,-0.743344859,0.159502918,0.667577349,-1.045456281,-0.22561606,1.284939311,-0.518916914,0.934794149,-0.971717329
482,482,600335.0,4.726428433,-0.006938869,0.667131356,2.999885379,3.861000106,3.872841973,-0.193574661,4.94014945,0.002787258,-0.039084223,-0.683865257,0.57886971,-0.296882341,0.081967351,0.628519655,0.108414541,1.525604181,-0.608229684,-0.754736756,-0.234031282,-0.370722784,5.034442462,-0.308811075,-1.431928423,0.031882446
483,483,600337.0,-0.231214111,0.031931887,-0.047251951,-0.027767346,-0.037716811,-0.036361412,-0.401347794,-0.229337075,0.006321056,-0.025986601,0.019178418,-0.024253565,0.114659459,0.024108812,0.005010186,-0.056068558,-0.122578871,0.372170185,0.521152345,1.233251287,-0.23405472,0.185815387,-0.531357381,-0.767383196,-0.58480996
484,484,600340.0,0.636522934,2.011776054,2.771193352,-1.066259071,0.41020802,0.411138594,-0.086564802,-0.268798304,0.038595333,-0.001870653,-0.165516693,3.238140596,-0.137883233,2.230706517,2.305904457,0.009027764,0.134098416,0.542415345,0.37057631,1.26354515,-0.262380123,-0.843325854,2.666190158,0.612693858,-0.884314916
485,485,600348.0,-0.063417451,-0.690011425,-0.494705859,-0.614224865,-0.247579288,-0.245949453,1.139451968,0.333662518,-0.127196455,-0.150552407,-0.521289129,-0.712344684,-0.845259737,0.03826119,0.005545759,-0.060672351,-0.469015807,0.49351775,0.308131987,-0.824079752,-0.570987242,-0.237811016,0.059168233,0.603985871,-0.076016405
486,486,600350.0,-0.565835675,0.250040018,0.073612035,0.126243532,0.209409789,0.194998356,0.998361705,-0.556352179,0.024173014,0.015458558,-0.199830404,0.189742958,0.051416716,0.024034866,-0.000499701,-0.055434906,1.319905767,0.308904306,0.473086687,1.417740517,0.317335209,-0.956861386,0.636971591,-1.223946392,-1.274949418
487,487,600351.0,-0.468547573,-0.31318104,-0.439931329,0.04187083,-0.096298698,-0.090720614,-0.358121632,-0.384075538,-0.096457772,-0.064768239,-0.491411706,-0.216507226,0.029324584,0.002376789,0.02074933,-0.055623835,-0.850611477,0.134971174,-0.277617439,-0.7244874,-0.169858141,-0.109753238,-0.575860679,-1.254308532,-0.573041335
488,488,600352.0,-0.290296866,0.074176841,-0.07425348,-0.896168849,-0.690971996,-0.69180076,0.232910317,-0.22039004,-0.05272098,-0.079953503,-0.529626583,0.431270547,0.562069745,0.023615701,0.010856586,-0.056073243,-0.326663812,-0.078830343,0.073887923,-0.264945749,0.295739828,-0.333052549,0.393759258,0.645876744,-0.354449942
489,489,600362.0,5.205248334,-0.520221803,-0.314695666,-0.011512591,-0.500832647,-0.498535305,2.383767592,7.351255251,-0.047600624,-0.076481408,0.088744417,-0.64245956,-0.629977443,0.026432583,0.045629413,-0.05520286,-0.713068268,0.376631164,0.37104791,-0.744053285,-0.275626395,3.738942738,-0.616733519,0.989243502,-0.286057143
490,490,600366.0,-0.445419784,1.467315534,0.910145116,-0.121027539,-0.034401647,-0.029455143,-0.243570431,-0.601902212,0.412963952,0.256895081,-0.148355616,2.468495188,4.173080471,5.225489703,-0.07569676,-0.0567919,-0.359659002,1.641282597,1.286574644,-0.225731567,0.956532917,-0.703089692,-0.458761647,-0.662900895,0.656233343
491,491,600369.0,-0.635024691,-0.227746358,-0.186116957,-1.371708132,-1.987369018,-1.983893691,0.018039036,-0.606779507,-0.097154313,-0.115164263,-1.36703004,0.015521774,-0.434860018,0.021203888,-0.00898201,-0.054655925,0.028845937,-1.528630163,-0.254197324,0.178077424,,-1.130775131,,0.572166051,-0.584108596
492,492,600372.0,-0.333309848,-0.25716936,-0.443274375,-0.38355937,-0.116231647,-0.110193002,-0.914782905,-0.490488135,-0.045559601,-0.046847452,-0.382616291,-0.417127807,-0.558026331,0.027228463,0.015015331,-0.046130628,-0.391617577,0.070194491,0.322212526,-1.326763226,-0.298225407,-0.363928228,-0.062906091,0.373791515,0.147687721
493,493,600373.0,0.206945481,0.542515464,0.431060846,0.016494702,0.118725364,0.125702411,-0.367922369,-0.142499009,0.041711049,0.000734696,0.026842326,0.341571961,0.438689292,0.046847039,0.074177597,-0.045888652,-0.215915484,0.338935079,0.602734026,-0.015392403,-0.135276736,0.275098211,-0.399289235,0.719416403,-0.635245593
494,494,600376.0,0.417611917,0.49514173,0.026037913,-0.024200655,-1.315859448,-1.310210728,2.339516766,-0.192327619,0.038903345,0.005735993,0.880971333,-0.160832881,-0.535398849,0.075721427,-1.519515853,-0.027187652,-0.148669228,0.971942781,0.869179136,1.858545259,-0.021096548,-0.850233501,1.926167219,0.499125588,-0.056913329
495,495,600380.0,-0.112230281,-0.317230077,-0.202060717,0.075666687,0.159976077,0.163161871,-0.023876481,0.075568998,-0.001768168,-0.034915292,0.056549253,0.165959383,0.455534988,0.059512124,-11.96954742,-0.056594849,1.954448008,-0.241796139,0.091623731,0.852057744,-0.388800623,0.224961939,-0.278124389,0.332627407,0.617752546
496,496,600383.0,0.162490208,0.433056495,-0.160401215,0.793974826,1.472193565,1.482826698,1.335206735,0.046986096,0.155305237,0.098773158,0.995718937,-0.390227507,-0.528332222,-0.153045665,0.5428127,-0.027840537,1.789512307,0.221318676,-0.617407017,-0.073842994,-0.185696881,-0.644504933,0.552964143,1.305274819,-0.394531205
497,497,600388.0,0.035660728,0.134642461,-0.160401215,-0.244458429,0.030894497,0.037727426,-0.65349207,0.095764107,0.016949901,-0.009767917,0.078182067,0.187275551,-0.338425542,0.026265918,0.007356579,-0.053054971,1.116859344,0.123870413,-0.013371515,-0.13166893,-0.363660661,0.054836444,-0.472330762,-0.454538512,-0.501184794
498,498,600392.0,-0.612070795,-0.640613172,-0.641799902,-0.197097453,-0.375066232,-0.367669637,-1.155557719,-0.679591943,-0.248972731,-0.272248655,-0.683174831,-1.19115147,-1.166398677,0.025674909,0.003267501,-0.044866154,0.680293139,-1.342011613,1.81032715,0.981072236,0.666971532,-0.338328843,-0.030129097,0.972278811,2.031177294
499,499,600395.0,-0.491890171,-0.60214732,-0.61814142,-0.196922042,-0.201334847,-0.195784892,-0.150354532,-0.407073162,-0.261804027,-0.153152524,-0.617305739,-0.832728164,-0.851255663,0.022620701,-0.010284536,-0.057118254,0.1100409,0.918856555,-0.199915175,-0.661795097,-0.381270549,-0.449673833,-0.271802771,0.428045936,1.239795476
500,500,600397.0,-0.312289234,-0.759384927,-1.231976177,-0.396949078,-0.382158165,-0.386192449,0.804952174,0.206902925,-0.179465772,-0.160609937,-1.010101264,-2.218408991,-1.768132677,0.030455826,0.039368843,-0.049287073,-0.22776869,-0.211845471,-0.250867885,-1.006619672,-0.456311141,-0.332377107,0.307157562,0.280173525,0.79572354
501,501,600398.0,-0.336552443,0.315499451,0.405345105,-0.027708875,-0.004523206,0.000480762,-0.908618153,-0.247649837,0.01163515,-0.021062287,-0.062276766,3.066331163,1.934601442,0.039505624,0.032094352,-0.046268073,-0.929544376,-0.258218058,0.356785496,-0.563868737,-0.239109656,0.50022456,-0.248136959,-0.952768083,-1.163662305
502,502,600406.0,-0.267189535,0.260162611,-0.288979924,-0.253345921,-0.00477499,0.003610193,-0.801025819,-0.308783188,3.0639873,1.195524246,0.349698786,-0.171741416,-0.222718447,0.050134531,0.098368844,-0.047546541,0.551895512,0.313916779,0.280605915,-0.912862208,-0.100909235,0.357449802,-0.646811897,-0.076584588,-0.586721804
503,503,600409.0,0.087491116,-0.226801582,-0.149857761,0.05210314,0.042266769,0.049155566,0.029060754,0.493599162,0.14543795,0.063430356,-0.021347448,0.016263852,-0.313478208,0.038672869,0.023924251,-0.05585895,-0.763302917,0.645797349,0.633249092,-0.081749425,-0.676129902,0.404779271,0.332985249,-0.192850946,0.324396894
504,504,600410.0,-0.166853188,-0.558822623,-0.488534081,-0.224987806,-0.060041713,-0.060559312,-0.547432156,-0.046718611,-0.044514199,-0.074353156,-0.226441382,-0.576284823,-0.682870076,0.044330926,0.031431276,-0.056144521,0.026647705,-0.953644888,-1.464206284,-0.600677319,-0.19153911,0.478505369,-0.023907372,0.194844744,1.266304255
505,505,600415.0,-0.559718728,-0.345438369,-0.314695666,-0.22054406,0.195477707,0.199555358,-0.616486294,-0.439719226,0.217520651,0.173452425,2.375617332,0.281333841,-0.129103484,0.023176561,0.001586751,-0.05510115,0.489860261,-0.347054284,-0.189733038,1.749393727,-0.562136677,-0.509113938,-0.307106922,0.710822543,0.085108136
506,506,600416.0,0.684384466,-0.236789207,-0.597568826,-0.606331369,0.016207061,0.021342108,-0.191520555,0.79815536,0.144909404,0.189149168,0.022583287,-0.48363648,-0.732550605,-0.423070114,0.051606595,-0.053011726,0.308038127,0.553934955,0.187373469,-0.630785841,-0.447009851,-0.049538087,-0.374666234,-0.458769423,0.635331729
